9.028	0.000001198518000000000
9.029	0.000001459962000000000
9.03	0.000001721406000000000
9.031	0.000003062501000000000
9.032	0.000004403595000000000
9.033	0.000005744690000000000
9.034	0.000007085785000000000
9.035	0.000008426879000000000
9.036	0.000009127294000000000
9.037	0.000009827709000000000
9.038	0.000010528120000000000
9.039	0.000011228540000000000
9.04	0.000011928950000000000
9.041	0.000011927040000000000
9.042	0.000011925130000000000
9.043	0.000011923210000000000
9.044	0.000011921300000000000
9.045	0.000011919380000000000
9.046	0.000010895130000000000
9.047	0.000009870882000000000
9.048	0.000008846631000000000
9.049	0.000007822380000000000
9.05	0.000006798129000000000
9.051	0.000006316466000000000
9.052	0.000005834804000000000
9.053	0.000005353142000000000
9.054	0.000004871480000000000
9.055	0.000004389817000000000
9.056	0.000004263121000000000
9.057	0.000004136424000000000
9.058	0.000004009727000000000
9.059	0.000003883030000000000
9.06	0.000003756333000000000
9.061	0.000003603274000000000
9.062	0.000003450216000000000
9.063	0.000003297157000000000
9.064	0.000003144098000000000
9.065	0.000002991039000000000
9.066	0.000003043691000000000
9.067	0.000003096343000000000
9.068	0.000003148995000000000
9.069	0.000003201647000000000
9.07	0.000003254298000000000
9.071	0.000003490628000000000
9.072	0.000003726958000000000
9.073	0.000003963289000000000
9.074	0.000004199619000000000
9.075	0.000004435949000000000
9.076	0.000004566090000000000
9.077	0.000004696232000000000
9.078	0.000004826374000000000
9.079	0.000004956515000000000
9.08	0.000005086657000000000
9.081	0.000005241740000000000
9.082	0.000005396823000000000
9.083	0.000005551906000000000
9.084	0.000005706989000000000
9.085	0.000005862073000000000
9.086	0.000007422253000000000
9.087	0.000008982434000000000
9.088	0.000010542610000000000
9.089	0.000012102800000000000
9.09	0.000013662980000000000
9.091	0.000015913090000000000
9.092	0.000018163210000000000
9.093	0.000020413330000000000
9.094	0.000022663440000000000
9.095	0.000024913560000000000
9.096	0.000024304420000000000
9.097	0.000023695280000000000
9.098	0.000023086140000000000
9.099	0.000022477010000000000
9.1	0.000021867870000000000
9.101	0.000020848190000000000
9.102	0.000019828510000000000
9.103	0.000018808830000000000
9.104	0.000017789150000000000
9.105	0.000016769470000000000
9.106	0.000016551060000000000
9.107	0.000016332650000000000
9.108	0.000016114240000000000
9.109	0.000015895830000000000
9.11	0.000015677420000000000
9.111	0.000015697670000000000
9.112	0.000015717920000000000
9.113	0.000015738180000000000
9.114	0.000015758430000000000
9.115	0.000015778680000000000
9.116	0.000016455880000000000
9.117	0.000017133070000000000
9.118	0.000017810270000000000
9.119	0.000018487460000000000
9.12	0.000019164660000000000
9.121	0.000022187930000000000
9.122	0.000025211210000000000
9.123	0.000028234480000000000
9.124	0.000031257760000000000
9.125	0.000034281030000000000
9.126	0.000047388610000000000
9.127	0.000060496180000000000
9.128	0.000073603760000000000
9.129	0.000086711330000000000
9.13	0.000099818910000000000
9.131	0.000120570800000000000
9.132	0.000141322700000000000
9.133	0.000162074500000000000
9.134	0.000182826400000000000
9.135	0.000203578300000000000
9.136	0.000223367800000000000
9.137	0.000243157400000000000
9.138	0.000262947000000000000
9.139	0.000282736600000000000
9.14	0.000302526200000000000
9.141	0.000329728100000000000
9.142	0.000356930100000000000
9.143	0.000384132100000000000
9.144	0.000411334100000000000
9.145	0.000438536000000000000
9.146	0.000472371500000000000
9.147	0.000506207000000000000
9.148	0.000540042500000000000
9.149	0.000573878000000000000
9.15	0.000607713500000000000
9.151	0.000623966700000000000
9.152	0.000640219900000000000
9.153	0.000656473100000000000
9.154	0.000672726300000000000
9.155	0.000688979600000000000
9.156	0.000692161500000000000
9.157	0.000695343500000000000
9.158	0.000698525500000000000
9.159	0.000701707400000000000
9.16	0.000704889400000000000
9.161	0.000692396900000000000
9.162	0.000679904400000000000
9.163	0.000667411900000000000
9.164	0.000654919300000000000
9.165	0.000642426800000000000
9.166	0.000616202000000000000
9.167	0.000589977300000000000
9.168	0.000563752500000000000
9.169	0.000537527700000000000
9.17	0.000511302900000000000
9.171	0.000481540200000000000
9.172	0.000451777400000000000
9.173	0.000422014700000000000
9.174	0.000392251900000000000
9.175	0.000362489200000000000
9.176	0.000345769900000000000
9.177	0.000329050500000000000
9.178	0.000312331200000000000
9.179	0.000295611900000000000
9.18	0.000278892600000000000
9.181	0.000275769600000000000
9.182	0.000272646600000000000
9.183	0.000269523600000000000
9.184	0.000266400600000000000
9.185	0.000263277600000000000
9.186	0.000261371200000000000
9.187	0.000259464800000000000
9.188	0.000257558400000000000
9.189	0.000255652000000000000
9.19	0.000253745500000000000
9.191	0.000256210500000000000
9.192	0.000258675500000000000
9.193	0.000261140500000000000
9.194	0.000263605500000000000
9.195	0.000266070500000000000
9.196	0.000271301600000000000
9.197	0.000276532700000000000
9.198	0.000281763800000000000
9.199	0.000286994900000000000
9.2	0.000292226000000000000
9.201	0.000303974100000000000
9.202	0.000315722200000000000
9.203	0.000327470400000000000
9.204	0.000339218500000000000
9.205	0.000350966600000000000
9.206	0.000360995900000000000
9.207	0.000371025300000000000
9.208	0.000381054700000000000
9.209	0.000391084000000000000
9.21	0.000401113400000000000
9.211	0.000403591600000000000
9.212	0.000406069700000000000
9.213	0.000408547900000000000
9.214	0.000411026100000000000
9.215	0.000413504300000000000
9.216	0.000405726600000000000
9.217	0.000397948900000000000
9.218	0.000390171200000000000
9.219	0.000382393500000000000
9.22	0.000374615800000000000
9.221	0.000364706700000000000
9.222	0.000354797500000000000
9.223	0.000344888400000000000
9.224	0.000334979300000000000
9.225	0.000325070200000000000
9.226	0.000322229000000000000
9.227	0.000319387800000000000
9.228	0.000316546700000000000
9.229	0.000313705500000000000
9.23	0.000310864300000000000
9.231	0.000316652900000000000
9.232	0.000322441400000000000
9.233	0.000328229900000000000
9.234	0.000334018500000000000
9.235	0.000339807000000000000
9.236	0.000355436700000000000
9.237	0.000371066400000000000
9.238	0.000386696000000000000
9.239	0.000402325700000000000
9.24	0.000417955400000000000
9.241	0.000433020300000000000
9.242	0.000448085300000000000
9.243	0.000463150200000000000
9.244	0.000478215100000000000
9.245	0.000493280100000000000
9.246	0.000519829100000000000
9.247	0.000546378100000000000
9.248	0.000572927100000000000
9.249	0.000599476100000000000
9.25	0.000626025200000000000
9.251	0.000663612400000000000
9.252	0.000701199600000000000
9.253	0.000738786800000000000
9.254	0.000776374000000000000
9.255	0.000813961300000000000
9.256	0.000848502300000000000
9.257	0.000883043300000000000
9.258	0.000917584300000000000
9.259	0.000952125300000000000
9.26	0.000986666200000000000
9.261	0.001019324000000000000
9.262	0.001051982000000000000
9.263	0.001084640000000000000
9.264	0.001117297000000000000
9.265	0.001149955000000000000
9.266	0.001195774000000000000
9.267	0.001241593000000000000
9.268	0.001287412000000000000
9.269	0.001333232000000000000
9.27	0.001379051000000000000
9.271	0.001431651000000000000
9.272	0.001484251000000000000
9.273	0.001536851000000000000
9.274	0.001589451000000000000
9.275	0.001642051000000000000
9.276	0.001701646000000000000
9.277	0.001761242000000000000
9.278	0.001820837000000000000
9.279	0.001880433000000000000
9.28	0.001940028000000000000
9.281	0.002021349000000000000
9.282	0.002102670000000000000
9.283	0.002183991000000000000
9.284	0.002265312000000000000
9.285	0.002346633000000000000
9.286	0.002434980000000000000
9.287	0.002523327000000000000
9.288	0.002611673000000000000
9.289	0.002700020000000000000
9.29	0.002788367000000000000
9.291	0.002880795000000000000
9.292	0.002973223000000000000
9.293	0.003065652000000000000
9.294	0.003158080000000000000
9.295	0.003250508000000000000
9.296	0.003374889000000000000
9.297	0.003499270000000000000
9.298	0.003623650000000000000
9.299	0.003748031000000000000
9.3	0.003872412000000000000
9.301	0.003978375000000000000
9.302	0.004084339000000000000
9.303	0.004190302000000000000
9.304	0.004296266000000000000
9.305	0.004402229000000000000
9.306	0.004473608000000000000
9.307	0.004544987000000000000
9.308	0.004616366000000000000
9.309	0.004687745000000000000
9.31	0.004759124000000000000
9.311	0.004810651000000000000
9.312	0.004862178000000000000
9.313	0.004913705000000000000
9.314	0.004965232000000000000
9.315	0.005016759000000000000
9.316	0.005062181000000000000
9.317	0.005107602000000000000
9.318	0.005153024000000000000
9.319	0.005198445000000000000
9.32	0.005243867000000000000
9.321	0.005294403000000000000
9.322	0.005344939000000000000
9.323	0.005395475000000000000
9.324	0.005446010000000000000
9.325	0.005496546000000000000
9.326	0.005552544000000000000
9.327	0.005608541000000000000
9.328	0.005664539000000000000
9.329	0.005720536000000000000
9.33	0.005776534000000000000
9.331	0.005814738000000000000
9.332	0.005852942000000000000
9.333	0.005891146000000000000
9.334	0.005929350000000000000
9.335	0.005967555000000000000
9.336	0.005951905000000000000
9.337	0.005936256000000000000
9.338	0.005920606000000000000
9.339	0.005904957000000000000
9.34	0.005889308000000000000
9.341	0.005816617000000000000
9.342	0.005743927000000000000
9.343	0.005671237000000000000
9.344	0.005598547000000000000
9.345	0.005525857000000000000
9.346	0.005484399000000000000
9.347	0.005442942000000000000
9.348	0.005401484000000000000
